,tweet_id,favorite_count,retweet_count
1853,675706639471788032,626,91
1854,675534494439489536,1775,397
1855,675531475945709568,1148,369
1856,675522403582218240,1009,276
1857,675517828909424640,1247,451
1858,675501075957489664,16619,5630
1859,675497103322386432,3033,1243
1860,675489971617296384,1254,573
1861,675483430902214656,1787,944
1862,675432746517426176,1469,551
1863,675372240448454658,1629,499
1864,675362609739206656,1022,222
1865,675354435921575936,31448,16180
1866,675349384339542016,3790,2187
1867,675334060156301312,2672,1239
1868,675166823650848770,3452,1528
1869,675153376133427200,6030,2477
1870,675149409102012420,3629,1620
1871,675147105808306176,910,221
1872,675146535592706048,1141,285
1873,675145476954566656,2058,858
1874,675135153782571009,1263,464
1875,675113801096802304,1880,757
1876,675111688094527488,926,242
1877,675109292475830276,2701,1092
1878,675047298674663426,1032,308
1879,675015141583413248,2610,1138
1880,675006312288268288,943,211
1881,675003128568291329,1504,447
1882,674999807681908736,2164,1064
1883,674805413498527744,832,342
1884,674800520222154752,2905,819
1885,674793399141146624,2418,1046
1886,674790488185167872,1064,241
1887,674788554665512960,785,203
1888,674781762103414784,1936,1147
1889,674774481756377088,1072,452
1890,674767892831932416,1756,751
1891,674764817387900928,766,229
1892,674754018082705410,1319,425
1893,674752233200820224,1414,447
1894,674743008475090944,1349,527
1895,674742531037511680,467,49
1896,674739953134403584,1061,372
1897,674737130913071104,621,84
1898,674690135443775488,1104,454
1899,674670581682434048,1549,619
1900,674664755118911488,883,238
1901,674646392044941312,1380,471
1902,674644256330530816,996,259
1903,674638615994089473,1632,559
1904,674632714662858753,1451,551
1905,674606911342424069,904,93
1906,674468880899788800,5991,1942
1907,674447403907457024,1027,345
1908,674436901579923456,1072,369
1909,674422304705744896,1375,520
1910,674416750885273600,666,131
1911,674410619106390016,1156,441
1912,674394782723014656,1461,550
1913,674372068062928900,822,303
1914,674330906434379776,544,72
1915,674318007229923329,1356,499
1916,674307341513269249,10927,6659
1917,674291837063053312,14134,5604
1918,674271431610523648,1510,700
1919,674269164442398721,879,220
1920,674265582246694913,1577,806
1921,674262580978937856,1259,432
1922,674255168825880576,1404,519
1923,674082852460433408,734,161
1924,674075285688614912,956,271
1925,674063288070742018,6122,2094
1926,674053186244734976,3163,1235
1927,674051556661161984,1397,468
1928,674045139690631169,1347,612
1929,674042553264685056,691,121
1930,674038233588723717,1064,401
1931,674036086168010753,820,196
1932,674024893172875264,1709,1170
1933,674019345211760640,1084,289
1934,674014384960745472,1500,608
1935,674008982932058114,1147,339
1936,673956914389192708,1878,911
1937,673919437611909120,1122,353
1938,673906403526995968,3048,1556
1939,673887867907739649,903,242
1940,673716320723169284,2963,715
1941,673715861853720576,3406,1967
1942,673711475735838725,997,284
1943,673709992831262724,801,258
1944,673708611235921920,1030,273
1945,673707060090052608,1058,372
1946,673705679337693185,1209,390
1947,673700254269775872,1374,539
1948,673697980713705472,3806,1875
1949,673689733134946305,1668,615
1950,673688752737402881,1211,473
1951,673686845050527744,1377,412
1952,673680198160809984,1314,439
1953,673662677122719744,1201,349
1954,673656262056419329,692,223
1955,673636718965334016,1056,344
1956,673612854080196609,1533,684
1957,673583129559498752,1145,341
1958,673580926094458881,798,263
1959,673576835670777856,1332,537
1960,673363615379013632,985,290
1961,673359818736984064,1387,641
1962,673355879178194945,1439,545
1963,673352124999274496,1593,513
1964,673350198937153538,720,198
1965,673345638550134785,2409,1200
1966,673343217010679808,926,258
1967,673342308415348736,1216,545
1968,673320132811366400,12877,7490
1969,673317986296586240,841,244
1970,673295268553605120,7204,3019
1971,673270968295534593,1032,346
1972,673240798075449344,1369,683
1973,673213039743795200,2148,800
1974,673148804208660480,1626,593
1975,672997845381865473,1888,676
1976,672995267319328768,910,273
1977,672988786805112832,947,272
1978,672984142909456390,1205,516
1979,672980819271634944,1747,960
1980,672975131468300288,1600,858
1981,672970152493887488,913,340
1982,672968025906282496,1270,516
1983,672964561327235073,1368,614
1984,672902681409806336,1312,467
1985,672898206762672129,864,403
1986,672884426393653248,1481,801
1987,672877615439593473,992,332
1988,672834301050937345,1255,537
1989,672828477930868736,1200,463
1990,672640509974827008,940,300
1991,672622327801233409,1240,463
1992,672614745925664768,1178,552
1993,672609152938721280,1066,372
1994,672604026190569472,1063,381
1995,672594978741354496,1279,586
1996,672591762242805761,914,321
1997,672591271085670400,694,177
1998,672538107540070400,991,344
1999,672523490734551040,602,160
2000,672488522314567680,1063,412
2001,672482722825261057,1079,568
2002,672481316919734272,689,123
2003,672475084225949696,1388,665
2004,672466075045466113,1297,505
2005,672272411274932228,6172,3195
2006,672267570918129665,1422,588
2007,672264251789176834,1089,321
2008,672256522047614977,2704,1463
2009,672254177670729728,1376,705
2010,672248013293752320,1664,570
2011,672245253877968896,655,146
2012,672239279297454080,859,306
2013,672231046314901505,1748,957
2014,672222792075620352,753,202
2015,672205392827572224,2161,1094
2016,672169685991993344,977,350
2017,672160042234327040,837,339
2018,672139350159835138,1662,656
2019,672125275208069120,2285,1082
2020,672095186491711488,956,351
2021,672082170312290304,903,346
2022,672068090318987265,1239,486
2023,671896809300709376,8138,3972
2024,671891728106971137,1260,542
2025,671882082306625538,3307,1318
2026,671879137494245376,1352,633
2027,671874878652489728,1198,522
2028,671866342182637568,1074,467
2029,671855973984772097,865,415
2030,671789708968640512,6747,3290
2031,671768281401958400,1148,470
2032,671763349865160704,1596,853
2033,671744970634719232,1295,719
2034,671743150407421952,721,226
2035,671735591348891648,1382,717
2036,671729906628341761,8117,4126
2037,671561002136281088,12202,6866
2038,671550332464455680,867,199
2039,671547767500775424,1291,559
2040,671544874165002241,1872,998
2041,671542985629241344,1044,536
2042,671538301157904385,891,368
2043,671536543010570240,1114,385
2044,671533943490011136,977,548
2045,671528761649688577,804,245
2046,671520732782923777,1336,501
2047,671518598289059840,908,283
2048,671511350426865664,1524,669
2049,671504605491109889,6677,3366
2050,671497587707535361,882,424
2051,671488513339211776,956,453
2052,671486386088865792,553,184
2053,671485057807351808,726,222
2054,671390180817915904,1378,708
2055,671362598324076544,1058,285
2056,671357843010908160,383,146
2057,671355857343524864,464,113
2058,671347597085433856,917,406
2059,671186162933985280,699,197
2060,671182547775299584,1072,319
2061,671166507850801152,836,327
2062,671163268581498880,1568,1037
2063,671159727754231808,351,75
2064,671154572044468225,681,206
2065,671151324042559489,639,143
2066,671147085991960577,639,202
2067,671141549288370177,1099,620
2068,671138694582165504,879,376
2069,671134062904504320,712,181
2070,671122204919246848,3325,2373
2071,671115716440031232,1303,737
2072,671109016219725825,1095,413
2073,670995969505435648,1061,279
2074,670842764863651840,23575,8241
2075,670840546554966016,560,183
2076,670838202509447168,1058,655
2077,670833812859932673,419,115
2078,670832455012716544,698,206
2079,670826280409919488,5277,3853
2080,670823764196741120,739,176
2081,670822709593571328,580,91
2082,670815497391357952,3033,1459
2083,670811965569282048,1076,256
2084,670807719151067136,1115,464
2085,670804601705242624,1870,909
2086,670803562457407488,328,84
2087,670797304698376195,705,223
2088,670792680469889025,788,259
2089,670789397210615808,632,224
2090,670786190031921152,572,192
2091,670783437142401025,789,365
2092,670782429121134593,1480,728
2093,670780561024270336,759,273
2094,670778058496974848,319,70
2095,670764103623966721,1036,400
2096,670755717859713024,423,101
2097,670733412878163972,915,486
2098,670727704916926465,797,338
2099,670717338665226240,1139,458
2100,670704688707301377,736,353
2101,670691627984359425,563,231
2102,670679630144274432,717,269
2103,670676092097810432,236,39
2104,670668383499735048,10194,4744
2105,670474236058800128,1444,703
2106,670468609693655041,340,82
2107,670465786746662913,930,514
2108,670452855871037440,526,193
2109,670449342516494336,1153,617
2110,670444955656130560,6426,1881
2111,670442337873600512,621,189
2112,670435821946826752,1010,486
2113,670434127938719744,1344,613
2114,670433248821026816,316,106
2115,670428280563085312,1320,585
2116,670427002554466305,498,150
2117,670421925039075328,1249,601
2118,670420569653809152,592,298
2119,670417414769758208,546,305
2120,670411370698022913,1930,842
2121,670408998013820928,530,208
2122,670403879788544000,408,144
2123,670385711116361728,541,192
2124,670374371102445568,718,252
2125,670361874861563904,316,61
2126,670338931251150849,407,101
2127,670319130621435904,3721,1153
2128,670303360680108032,416,123
2129,670290420111441920,665,268
2130,670093938074779648,985,316
2131,670086499208155136,668,240
2132,670079681849372674,2118,1158
2133,670073503555706880,1487,747
2134,670069087419133954,595,225
2135,670061506722140161,729,314
2136,670055038660800512,636,308
2137,670046952931721218,618,162
2138,670040295598354432,718,105
2139,670037189829525505,569,258
2140,670003130994700288,317,85
2141,669993076832759809,311,79
2142,669972011175813120,422,148
2143,669970042633789440,288,54
2144,669942763794931712,482,150
2145,669926384437997569,361,92
2146,669923323644657664,224,53
2147,669753178989142016,771,374
2148,669749430875258880,253,63
2149,669684865554620416,493,86
2150,669683899023405056,370,102
2151,669682095984410625,339,128
2152,669680153564442624,640,268
2153,669661792646373376,774,410
2154,669625907762618368,3361,1708
2155,669603084620980224,910,341
2156,669597912108789760,491,142
2157,669583744538451968,1425,873
2158,669573570759163904,418,131
2159,669571471778410496,1519,961
2160,669567591774625800,226,52
2161,669564461267722241,373,116
2162,669393256313184256,344,69
2163,669375718304980992,1267,688
2164,669371483794317312,475,168
2165,669367896104181761,440,142
2166,669363888236994561,596,215
2167,669359674819481600,354,113
2168,669354382627049472,2569,1213
2169,669353438988365824,601,245
2170,669351434509529089,413,169
2171,669328503091937280,973,395
2172,669327207240699904,550,114
2173,669324657376567296,476,196
2174,669216679721873412,1145,384
2175,669214165781868544,420,150
2176,669203728096960512,959,441
2177,669037058363662336,626,295
2178,669015743032369152,711,352
2179,669006782128353280,554,230
2180,669000397445533696,19972,6030
2181,668994913074286592,423,211
2182,668992363537309700,714,320
2183,668989615043424256,641,312
2184,668988183816871936,865,438
2185,668986018524233728,528,155
2186,668981893510119424,515,284
2187,668979806671884288,763,329
2188,668975677807423489,1244,551
2189,668967877119254528,139,21
2190,668960084974809088,672,230
2191,668955713004314625,264,67
2192,668932921458302977,250,54
2193,668902994700836864,303,94
2194,668892474547511297,384,140
2195,668872652652679168,506,286
2196,668852170888998912,432,151
2197,668826086256599040,418,126
2198,668815180734689280,536,248
2199,668779399630725120,677,349
2200,668655139528511488,499,206
2201,668645506898350081,834,502
2202,668643542311546881,835,500
2203,668641109086707712,1021,510
2204,668636665813057536,993,465
2205,668633411083464705,2671,1516
2206,668631377374486528,678,301
2207,668627278264475648,300,108
2208,668625577880875008,365,121
2209,668623201287675904,1360,710
2210,668620235289837568,190,38
2211,668614819948453888,588,300
2212,668587383441514497,1586,1012
2213,668567822092664832,230,49
2214,668544745690562560,490,214
2215,668542336805281792,432,200
2216,668537837512433665,241,67
2217,668528771708952576,441,210
2218,668507509523615744,311,98
2219,668496999348633600,391,124
2220,668484198282485761,409,220
2221,668480044826800133,437,139
2222,668466899341221888,852,483
2223,668297328638447616,600,280
2224,668291999406125056,231,29
2225,668286279830867968,481,129
2226,668274247790391296,782,222
2227,668268907921326080,531,222
2228,668256321989451776,1231,568
2229,668248472370458624,922,453
2230,668237644992782336,5896,2678
2231,668226093875376128,284,96
2232,668221241640230912,494,186
2233,668204964695683073,533,184
2234,668190681446379520,616,190
2235,668171859951755264,464,183
2236,668154635664932864,473,294
2237,668142349051129856,549,264
2238,668113020489474048,639,222
2239,667937095915278337,1191,753
2240,667924896115245057,280,108
2241,667915453470232577,199,53
2242,667911425562669056,469,281
2243,667902449697558528,818,359
2244,667886921285246976,1778,1015
2245,667885044254572545,779,446
2246,667878741721415682,375,111
2247,667873844930215936,596,383
2248,667866724293877760,2885,976
2249,667861340749471744,230,74
2250,667832474953625600,283,59
2251,667806454573760512,1008,462
2252,667801013445750784,314,92
2253,667793409583771648,669,311
2254,667782464991965184,395,232
2255,667773195014021121,223,52
2256,667766675769573376,419,204
2257,667728196545200128,362,143
2258,667724302356258817,459,305
2259,667550904950915073,0,32
2260,667550882905632768,0,32
2261,667549055577362432,5496,2122
2262,667546741521195010,325,115
2263,667544320556335104,817,494
2264,667538891197542400,195,61
2265,667534815156183040,780,494
2266,667530908589760512,446,224
2267,667524857454854144,1612,1055
2268,667517642048163840,350,181
2269,667509364010450944,6466,2008
2270,667502640335572993,512,211
2271,667495797102141441,498,249
2272,667491009379606528,499,211
2273,667470559035432960,243,90
2274,667455448082227200,182,56
2275,667453023279554560,297,84
2276,667443425659232256,746,543
2277,667437278097252352,427,223
2278,667435689202614272,295,79
2279,667405339315146752,446,211
2280,667393430834667520,184,52
2281,667369227918143488,350,153
2282,667211855547486208,463,224
2283,667200525029539841,582,245
2284,667192066997374976,364,92
2285,667188689915760640,710,375
2286,667182792070062081,13568,5789
2287,667177989038297088,183,51
2288,667176164155375616,580,429
2289,667174963120574464,233,73
2290,667171260800061440,210,77
2291,667165590075940865,2545,1054
2292,667160273090932737,241,59
2293,667152164079423490,45247,15893
2294,667138269671505920,4341,2050
2295,667119796878725120,317,122
2296,667090893657276420,316,117
2297,667073648344346624,379,112
2298,667070482143944705,79,13
2299,667065535570550784,159,41
2300,667062181243039745,208,49
2301,667044094246576128,174,46
2302,667012601033924608,423,211
2303,666996132027977728,229,84
2304,666983947667116034,2415,915
2305,666837028449972224,764,517
2306,666835007768551424,200,75
2307,666826780179869698,241,87
2308,666817836334096384,483,236
2309,666804364988780544,219,85
2310,666786068205871104,711,454
2311,666781792255496192,363,177
2312,666776908487630848,328,161
2313,666739327293083650,222,61
2314,666701168228331520,406,203
2315,666691418707132416,174,45
2316,666649482315059201,1056,577
2317,666644823164719104,220,76
2318,666454714377183233,486,199
2319,666447344410484738,97,18
2320,666437273139982337,114,42
2321,666435652385423360,158,47
2322,666430724426358785,293,177
2323,666428276349472768,154,76
2324,666421158376562688,295,105
2325,666418789513326592,113,42
2326,666411507551481857,408,295
2327,666407126856765440,99,32
2328,666396247373291520,156,75
2329,666373753744588802,172,82
2330,666362758909284353,720,516
2331,666353288456101888,197,64
2332,666345417576210432,274,128
2333,666337882303524864,180,83
2334,666293911632134144,465,317
2335,666287406224695296,135,60
2336,666273097616637952,160,70
2337,666268910803644416,96,32
2338,666104133288665088,13545,5937
2339,666102155909144576,70,11
2340,666099513787052032,142,58
2341,666094000022159362,153,66
2342,666082916733198337,103,41
2343,666073100786774016,296,145
2344,666071193221509120,135,52
2345,666063827256086533,448,195
2346,666058600524156928,105,53
2347,666057090499244032,268,124
2348,666055525042405380,407,219
2349,666051853826850816,1119,770
2350,666050758794694657,124,51
2351,666049248165822465,96,40
2352,666044226329800704,270,130
2353,666033412701032449,111,41
2354,666029285002620928,120,42
2355,666020888022790149,2394,460
